customer_id,first_name,last_name,email,age,city,state,segment,join_date,is_active
C01633,Linda,Jones,customer1633@email.com,57,New York,NY,Premium,2023-06-21,False
C01634,Anjali,Davis,customer1634@email.com,28,New York,NY,Wholesale,2021-10-27,True
C01635,Pooja,Chaudhary,customer1635@email.com,53,Seattle,WA,Regular,2020-02-16,True
C01636,Pooja,Davis,customer1636@email.com,29,Atlanta,GA,Wholesale,2022-01-25,True
C01637,Barbara,Williams,customer1637@email.com,19,Austin,TX,Regular,2020-09-28,False
C01638,Neha,Patel,customer1638@email.com,33,Atlanta,GA,Regular,2021-05-16,False
C01639,Patricia,Taylor,customer1639@email.com,28,Portland,OR,Regular,2023-08-06,False
C01640,Pooja,Johnson,customer1640@email.com,61,Chicago,IL,Wholesale,2020-01-15,False
C01641,Jessica,Wilson,customer1641@email.com,63,Denver,CO,Premium,2020-05-24,True
C01642,Pooja,Johnson,customer1642@email.com,36,Atlanta,GA,Wholesale,2022-09-11,True
C01643,Amit,Patel,customer1643@email.com,45,Seattle,WA,Premium,2022-03-29,True
C01644,Rahul,Brown,customer1644@email.com,64,Phoenix,AZ,Regular,2021-06-21,True
C01645,David,Jones,customer1645@email.com,33,Boston,MA,Wholesale,2023-09-06,True
C01646,David,Williams,customer1646@email.com,47,Dallas,TX,Wholesale,2020-07-17,True
C01647,Barbara,Patel,customer1647@email.com,39,Dallas,TX,Wholesale,2021-12-02,True
C01648,Anjali,Johnson,customer1648@email.com,66,Nashville,TN,Regular,2021-07-17,True
C01649,James,Davis,customer1649@email.com,41,Portland,OR,Budget,2021-08-13,True
C01650,Rahul,Anderson,customer1650@email.com,48,San Jose,CA,Wholesale,2020-11-20,True
C01651,Robert,Jones,customer1651@email.com,56,Phoenix,AZ,Budget,2023-11-24,False
C01652,Linda,Smith,customer1652@email.com,72,Dallas,TX,Regular,2023-07-28,True
C01653,James,Wilson,customer1653@email.com,41,Phoenix,AZ,Wholesale,2023-04-11,False
C01654,Susan,Jones,customer1654@email.com,55,Charlotte,NC,Budget,2020-12-14,True
C01655,Vikram,Garcia,customer1655@email.com,51,Denver,CO,Wholesale,2022-09-20,True
C01656,James,Williams,customer1656@email.com,39,Miami,FL,Regular,2022-02-16,True
C01657,Robert,Wilson,customer1657@email.com,56,San Antonio,TX,Premium,2021-04-04,True
C01658,Joseph,Smith,customer1658@email.com,71,Seattle,WA,Regular,2022-10-18,True
C01659,Mary,Chaudhary,customer1659@email.com,58,Seattle,WA,Premium,2023-09-22,True
C01660,William,Williams,customer1660@email.com,69,Portland,OR,Premium,2020-05-17,False
C01661,Linda,Davis,customer1661@email.com,34,Nashville,TN,Regular,2022-12-06,True
C01662,Amit,Patel,customer1662@email.com,29,San Diego,CA,Premium,2023-11-13,True
C01663,John,Miller,customer1663@email.com,64,Las Vegas,NV,Premium,2021-07-22,True
C01664,Mary,Miller,customer1664@email.com,32,Portland,OR,Regular,2021-09-12,False
C01665,Priya,Johnson,customer1665@email.com,38,Atlanta,GA,Premium,2020-07-20,True
C01666,Joseph,Williams,customer1666@email.com,48,Miami,FL,Regular,2020-08-26,True
C01667,Michael,Kumar,customer1667@email.com,37,Las Vegas,NV,Premium,2023-04-22,False
C01668,Vikram,Miller,customer1668@email.com,55,Houston,TX,Wholesale,2022-06-25,True
C01669,Anjali,Wilson,customer1669@email.com,49,Dallas,TX,Regular,2022-04-13,True
C01670,Abhinay,Anderson,customer1670@email.com,59,Portland,OR,Budget,2022-09-16,True
C01671,David,Wilson,customer1671@email.com,61,Las Vegas,NV,Budget,2021-05-24,False
C01672,Sarah,Smith,customer1672@email.com,38,Houston,TX,Wholesale,2021-01-08,False
C01673,John,Sharma,customer1673@email.com,61,Philadelphia,PA,Budget,2021-01-01,True
C01674,Vikram,Garcia,customer1674@email.com,30,Atlanta,GA,Premium,2021-12-02,True
C01675,Abhinay,Anderson,customer1675@email.com,38,San Antonio,TX,Wholesale,2021-09-21,True
C01676,Michael,Jones,customer1676@email.com,38,San Jose,CA,Regular,2023-06-02,True
C01677,Jennifer,Garcia,customer1677@email.com,38,Denver,CO,Wholesale,2020-12-17,False
C01678,William,Kumar,customer1678@email.com,72,Dallas,TX,Budget,2021-04-13,True
C01679,David,Thomas,customer1679@email.com,71,Phoenix,AZ,Budget,2021-09-19,False
C01680,Rahul,Chaudhary,customer1680@email.com,66,San Jose,CA,Wholesale,2022-05-21,True
C01681,Jessica,Thomas,customer1681@email.com,59,Denver,CO,Regular,2020-04-23,False
C01682,Amit,Miller,customer1682@email.com,31,Dallas,TX,Budget,2020-02-09,True
C01683,David,Sharma,customer1683@email.com,68,Seattle,WA,Wholesale,2020-02-18,True
C01684,Pooja,Miller,customer1684@email.com,69,Las Vegas,NV,Regular,2023-02-20,False
C01685,John,Davis,customer1685@email.com,28,Dallas,TX,Budget,2020-08-06,False
C01686,Mary,Chaudhary,customer1686@email.com,62,Nashville,TN,Wholesale,2022-08-20,True
C01687,Rahul,Chaudhary,customer1687@email.com,21,Dallas,TX,Premium,2023-05-27,True
C01688,Priya,Thomas,customer1688@email.com,46,Austin,TX,Budget,2021-07-19,True
C01689,Pooja,Williams,customer1689@email.com,38,Miami,FL,Wholesale,2020-10-02,True
C01690,Barbara,Miller,customer1690@email.com,53,Phoenix,AZ,Premium,2023-04-22,False
C01691,Rahul,Wilson,customer1691@email.com,53,San Diego,CA,Budget,2021-11-02,True
C01692,Amit,Taylor,customer1692@email.com,72,Phoenix,AZ,Budget,2020-05-19,False
C01693,David,Patel,customer1693@email.com,32,San Antonio,TX,Wholesale,2021-01-12,True
C01694,Neha,Wilson,customer1694@email.com,34,Austin,TX,Premium,2021-02-11,True
C01695,Jessica,Sharma,customer1695@email.com,43,Houston,TX,Wholesale,2023-08-08,True
C01696,Abhinay,Thomas,customer1696@email.com,19,Portland,OR,Wholesale,2020-05-03,True
C01697,Priya,Kumar,customer1697@email.com,36,Portland,OR,Budget,2021-10-31,True
C01698,John,Brown,customer1698@email.com,52,Chicago,IL,Regular,2023-03-03,True
C01699,Anjali,Miller,customer1699@email.com,66,Nashville,TN,Premium,2022-08-17,False
C01700,Joseph,Jones,customer1700@email.com,59,Dallas,TX,Budget,2022-08-11,True
C01701,Rahul,Taylor,customer1701@email.com,47,Philadelphia,PA,Wholesale,2023-08-19,True
C01702,Barbara,Smith,customer1702@email.com,57,Denver,CO,Wholesale,2023-03-23,True
C01703,David,Sharma,customer1703@email.com,27,New York,NY,Budget,2021-04-06,True
C01704,David,Patel,customer1704@email.com,59,Nashville,TN,Regular,2023-10-13,True
C01705,Michael,Jones,customer1705@email.com,31,Nashville,TN,Budget,2020-11-08,True
C01706,Priya,Johnson,customer1706@email.com,67,Houston,TX,Regular,2020-02-23,True
C01707,David,Davis,customer1707@email.com,60,Chicago,IL,Regular,2021-11-01,True
C01708,Jessica,Wilson,customer1708@email.com,32,San Jose,CA,Regular,2020-11-30,True
C01709,Joseph,Brown,customer1709@email.com,71,New York,NY,Wholesale,2020-10-08,True
C01710,Richard,Johnson,customer1710@email.com,46,Atlanta,GA,Wholesale,2021-03-03,False
C01711,Richard,Brown,customer1711@email.com,23,San Antonio,TX,Regular,2021-02-25,True
C01712,Patricia,Kumar,customer1712@email.com,65,Philadelphia,PA,Budget,2021-03-05,True
C01713,Michael,Williams,customer1713@email.com,69,Boston,MA,Budget,2021-01-26,False
C01714,Patricia,Patel,customer1714@email.com,19,Dallas,TX,Premium,2022-11-07,False
C01715,Patricia,Thomas,customer1715@email.com,41,Boston,MA,Budget,2022-03-30,True
C01716,Barbara,Davis,customer1716@email.com,62,Boston,MA,Premium,2023-08-28,False
C01717,William,Taylor,customer1717@email.com,20,Miami,FL,Regular,2020-02-02,True
C01718,James,Jones,customer1718@email.com,51,Philadelphia,PA,Regular,2023-03-02,True
C01719,Mary,Miller,customer1719@email.com,65,Miami,FL,Budget,2020-03-20,True
C01720,Jennifer,Sharma,customer1720@email.com,29,Charlotte,NC,Regular,2022-04-29,True
C01721,Patricia,Garcia,customer1721@email.com,19,Philadelphia,PA,Wholesale,2022-01-17,True
C01722,Vikram,Thomas,customer1722@email.com,71,San Jose,CA,Budget,2022-04-06,True
C01723,David,Smith,customer1723@email.com,48,New York,NY,Premium,2020-02-22,True
C01724,Priya,Chaudhary,customer1724@email.com,66,Boston,MA,Regular,2020-04-05,True
C01725,Susan,Davis,customer1725@email.com,23,Houston,TX,Wholesale,2020-01-31,True
C01726,Joseph,Sharma,customer1726@email.com,72,Houston,TX,Wholesale,2022-09-01,True
C01727,James,Anderson,customer1727@email.com,48,Charlotte,NC,Wholesale,2023-07-28,True
C01728,Neha,Thomas,customer1728@email.com,57,Phoenix,AZ,Premium,2021-10-23,False
C01729,Michael,Jones,customer1729@email.com,32,Miami,FL,Regular,2023-03-15,True
C01730,John,Brown,customer1730@email.com,63,San Diego,CA,Wholesale,2023-09-12,True
C01731,Linda,Davis,customer1731@email.com,34,Charlotte,NC,Regular,2020-08-03,True
C01732,Joseph,Wilson,customer1732@email.com,66,Austin,TX,Regular,2023-12-26,True
C01733,Neha,Jones,customer1733@email.com,55,Boston,MA,Premium,2022-02-06,False
C01734,Jennifer,Smith,customer1734@email.com,27,Los Angeles,CA,Premium,2021-02-09,True
C01735,David,Smith,customer1735@email.com,54,Philadelphia,PA,Wholesale,2022-03-23,False
C01736,Vikram,Chaudhary,customer1736@email.com,46,Seattle,WA,Regular,2021-01-19,False
C01737,Priya,Patel,customer1737@email.com,25,Charlotte,NC,Budget,2021-06-22,True
C01738,William,Taylor,customer1738@email.com,69,Austin,TX,Wholesale,2021-01-16,False
C01739,David,Wilson,customer1739@email.com,22,Houston,TX,Budget,2023-09-30,False
C01740,Robert,Brown,customer1740@email.com,32,New York,NY,Wholesale,2023-01-17,True
C01741,Amit,Anderson,customer1741@email.com,26,Houston,TX,Budget,2023-02-01,True
C01742,Priya,Williams,customer1742@email.com,50,Atlanta,GA,Regular,2022-06-12,False
C01743,Robert,Davis,customer1743@email.com,67,Portland,OR,Premium,2021-02-03,True
C01744,Anjali,Jones,customer1744@email.com,54,Seattle,WA,Premium,2022-12-12,True
C01745,Amit,Garcia,customer1745@email.com,41,Las Vegas,NV,Regular,2021-04-16,True
C01746,Vikram,Davis,customer1746@email.com,71,Philadelphia,PA,Regular,2023-07-24,False
C01747,Mary,Chaudhary,customer1747@email.com,36,San Antonio,TX,Wholesale,2021-07-24,False
C01748,David,Jones,customer1748@email.com,64,Miami,FL,Budget,2022-08-16,True
C01749,Amit,Anderson,customer1749@email.com,31,Chicago,IL,Premium,2021-05-29,True
C01750,Robert,Kumar,customer1750@email.com,70,Boston,MA,Regular,2020-10-14,True
C01751,Vikram,Sharma,customer1751@email.com,43,Denver,CO,Regular,2020-11-22,True
C01752,Linda,Wilson,customer1752@email.com,26,Seattle,WA,Wholesale,2020-05-24,True
C01753,Robert,Miller,customer1753@email.com,46,Nashville,TN,Regular,2023-10-08,True
C01754,Vikram,Brown,customer1754@email.com,51,Austin,TX,Budget,2020-01-23,True
C01755,Linda,Patel,customer1755@email.com,37,Charlotte,NC,Premium,2022-08-22,False
C01756,Pooja,Taylor,customer1756@email.com,35,Phoenix,AZ,Premium,2020-05-24,False
C01757,Vikram,Patel,customer1757@email.com,45,Dallas,TX,Regular,2020-08-19,False
C01758,Abhinay,Brown,customer1758@email.com,23,San Jose,CA,Budget,2021-04-05,True
C01759,Jessica,Sharma,customer1759@email.com,21,Miami,FL,Premium,2023-12-07,True
C01760,Vikram,Taylor,customer1760@email.com,44,Dallas,TX,Budget,2021-05-30,True
C01761,Patricia,Kumar,customer1761@email.com,33,Chicago,IL,Wholesale,2020-01-27,True
C01762,Neha,Wilson,customer1762@email.com,24,Nashville,TN,Wholesale,2022-06-07,False
C01763,Neha,Chaudhary,customer1763@email.com,20,Charlotte,NC,Premium,2022-11-28,True
C01764,Patricia,Davis,customer1764@email.com,41,Nashville,TN,Wholesale,2020-07-13,False
C01765,Vikram,Patel,customer1765@email.com,72,Los Angeles,CA,Wholesale,2021-12-12,True
C01766,Pooja,Sharma,customer1766@email.com,60,Denver,CO,Premium,2023-07-10,True
C01767,James,Taylor,customer1767@email.com,24,Nashville,TN,Budget,2021-01-05,False
C01768,William,Thomas,customer1768@email.com,70,New York,NY,Budget,2022-07-24,True
C01769,Joseph,Johnson,customer1769@email.com,38,San Diego,CA,Wholesale,2021-07-20,True
C01770,Priya,Taylor,customer1770@email.com,65,Philadelphia,PA,Wholesale,2021-03-04,True
C01771,John,Taylor,customer1771@email.com,40,Philadelphia,PA,Regular,2022-10-20,True
C01772,Pooja,Williams,customer1772@email.com,58,San Jose,CA,Wholesale,2020-07-26,True
C01773,Vikram,Garcia,customer1773@email.com,66,Charlotte,NC,Wholesale,2022-10-15,True
C01774,Sarah,Thomas,customer1774@email.com,39,Dallas,TX,Wholesale,2023-12-19,True
C01775,David,Smith,customer1775@email.com,25,Philadelphia,PA,Regular,2020-12-11,True
C01776,Vikram,Anderson,customer1776@email.com,66,Portland,OR,Regular,2023-12-05,False
C01777,John,Miller,customer1777@email.com,23,Charlotte,NC,Premium,2023-11-25,False
C01778,Amit,Taylor,customer1778@email.com,52,Dallas,TX,Budget,2020-10-25,False
C01779,Patricia,Anderson,customer1779@email.com,57,Phoenix,AZ,Premium,2022-02-27,True
C01780,Mary,Davis,customer1780@email.com,53,San Diego,CA,Regular,2022-06-25,True
C01781,Linda,Davis,customer1781@email.com,33,New York,NY,Regular,2022-10-09,False
C01782,James,Anderson,customer1782@email.com,33,San Antonio,TX,Premium,2020-10-24,False
C01783,Priya,Miller,customer1783@email.com,44,Atlanta,GA,Regular,2022-04-28,False
C01784,Pooja,Wilson,customer1784@email.com,63,Nashville,TN,Budget,2022-03-03,True
C01785,Susan,Davis,customer1785@email.com,38,Boston,MA,Budget,2022-01-28,True
C01786,Amit,Davis,customer1786@email.com,68,Phoenix,AZ,Regular,2021-10-20,True
C01787,Sarah,Taylor,customer1787@email.com,24,Portland,OR,Regular,2023-12-21,True
C01788,Joseph,Wilson,customer1788@email.com,54,Las Vegas,NV,Premium,2021-04-03,False
C01789,Sarah,Sharma,customer1789@email.com,22,Charlotte,NC,Regular,2022-06-15,True
C01790,Priya,Johnson,customer1790@email.com,40,Las Vegas,NV,Wholesale,2022-07-07,True
C01791,Susan,Williams,customer1791@email.com,64,Chicago,IL,Budget,2023-10-28,True
C01792,Sarah,Sharma,customer1792@email.com,63,New York,NY,Regular,2023-05-09,False
C01793,Joseph,Anderson,customer1793@email.com,52,San Antonio,TX,Budget,2023-09-17,True
C01794,Abhinay,Sharma,customer1794@email.com,27,San Diego,CA,Budget,2023-03-13,True
C01795,Amit,Thomas,customer1795@email.com,55,Charlotte,NC,Premium,2020-04-18,True
C01796,Abhinay,Sharma,customer1796@email.com,64,Charlotte,NC,Regular,2020-05-10,True
C01797,Jennifer,Garcia,customer1797@email.com,19,San Diego,CA,Wholesale,2023-05-16,True
C01798,Patricia,Chaudhary,customer1798@email.com,54,Austin,TX,Wholesale,2020-07-01,False
C01799,Sarah,Jones,customer1799@email.com,72,Denver,CO,Budget,2023-11-27,True
C01800,Susan,Garcia,customer1800@email.com,63,Houston,TX,Wholesale,2021-09-29,True
C01801,Jennifer,Wilson,customer1801@email.com,43,Miami,FL,Regular,2020-07-04,True
C01802,Vikram,Williams,customer1802@email.com,39,Seattle,WA,Wholesale,2023-08-18,True
C01803,James,Johnson,customer1803@email.com,53,Portland,OR,Premium,2021-06-11,True
C01804,James,Smith,customer1804@email.com,18,Houston,TX,Budget,2020-12-11,False
C01805,Rahul,Thomas,customer1805@email.com,72,San Jose,CA,Premium,2020-02-26,True
C01806,Anjali,Kumar,customer1806@email.com,29,San Antonio,TX,Regular,2023-07-27,True
C01807,Robert,Thomas,customer1807@email.com,54,Houston,TX,Regular,2023-10-31,False
C01808,Robert,Patel,customer1808@email.com,19,Philadelphia,PA,Premium,2022-11-05,True
C01809,Patricia,Thomas,customer1809@email.com,61,San Jose,CA,Regular,2021-08-19,True
C01810,Michael,Jones,customer1810@email.com,57,Houston,TX,Budget,2022-10-16,False
C01811,Joseph,Brown,customer1811@email.com,60,Las Vegas,NV,Premium,2022-03-07,True
C01812,Robert,Davis,customer1812@email.com,70,San Diego,CA,Wholesale,2022-01-18,True
C01813,Susan,Johnson,customer1813@email.com,48,Denver,CO,Premium,2020-03-26,True
C01814,Rahul,Chaudhary,customer1814@email.com,66,Austin,TX,Regular,2022-12-15,True
C01815,Joseph,Miller,customer1815@email.com,36,Austin,TX,Wholesale,2020-10-04,False
C01816,John,Kumar,customer1816@email.com,19,Boston,MA,Wholesale,2022-02-11,True
C01817,Sarah,Chaudhary,customer1817@email.com,37,Austin,TX,Wholesale,2023-02-23,True
C01818,Mary,Miller,customer1818@email.com,23,Los Angeles,CA,Budget,2022-12-16,True
C01819,Priya,Smith,customer1819@email.com,21,Austin,TX,Budget,2020-04-08,False
C01820,Priya,Johnson,customer1820@email.com,70,San Antonio,TX,Wholesale,2021-12-21,True
C01821,Neha,Johnson,customer1821@email.com,31,Portland,OR,Premium,2022-01-29,False
C01822,Amit,Taylor,customer1822@email.com,22,Philadelphia,PA,Regular,2021-03-29,False
C01823,Vikram,Smith,customer1823@email.com,20,San Antonio,TX,Wholesale,2023-03-15,True
C01824,James,Davis,customer1824@email.com,60,Houston,TX,Budget,2021-08-17,True
C01825,Susan,Chaudhary,customer1825@email.com,20,Denver,CO,Regular,2021-04-12,True
C01826,Anjali,Wilson,customer1826@email.com,45,Charlotte,NC,Budget,2021-05-19,True
C01827,Amit,Smith,customer1827@email.com,44,Dallas,TX,Wholesale,2022-04-18,False
C01828,Sarah,Wilson,customer1828@email.com,56,Dallas,TX,Premium,2021-01-23,False
C01829,Joseph,Jones,customer1829@email.com,60,Los Angeles,CA,Regular,2023-11-26,True
C01830,Jennifer,Kumar,customer1830@email.com,22,Houston,TX,Regular,2020-08-24,True
C01831,Neha,Chaudhary,customer1831@email.com,36,Philadelphia,PA,Budget,2021-06-09,True
C01832,Patricia,Brown,customer1832@email.com,43,Nashville,TN,Regular,2021-06-19,True
C01833,Michael,Jones,customer1833@email.com,51,Las Vegas,NV,Premium,2022-10-16,False
C01834,Patricia,Davis,customer1834@email.com,20,Miami,FL,Wholesale,2020-08-11,True
C01835,John,Davis,customer1835@email.com,45,Chicago,IL,Budget,2023-11-21,False
C01836,Anjali,Johnson,customer1836@email.com,60,Phoenix,AZ,Regular,2022-06-24,True
C01837,Rahul,Smith,customer1837@email.com,27,Austin,TX,Budget,2020-03-30,True
C01838,Joseph,Miller,customer1838@email.com,59,Philadelphia,PA,Premium,2021-12-18,False
C01839,Barbara,Williams,customer1839@email.com,32,Denver,CO,Regular,2020-11-09,True
C01840,Pooja,Patel,customer1840@email.com,19,Austin,TX,Wholesale,2023-09-09,True
C01841,Abhinay,Anderson,customer1841@email.com,53,San Diego,CA,Regular,2023-05-17,True
C01842,Mary,Brown,customer1842@email.com,61,Las Vegas,NV,Premium,2021-10-12,False
C01843,James,Garcia,customer1843@email.com,64,Portland,OR,Budget,2022-12-30,True
C01844,Patricia,Davis,customer1844@email.com,18,Los Angeles,CA,Wholesale,2020-10-20,True
C01845,Richard,Brown,customer1845@email.com,72,Nashville,TN,Regular,2020-04-29,True
C01846,John,Smith,customer1846@email.com,59,Nashville,TN,Wholesale,2023-01-22,False
C01847,Anjali,Chaudhary,customer1847@email.com,46,San Jose,CA,Regular,2023-11-05,False
C01848,Susan,Patel,customer1848@email.com,48,Charlotte,NC,Regular,2021-05-27,False
C01849,Linda,Jones,customer1849@email.com,36,Las Vegas,NV,Regular,2022-01-07,False
C01850,Susan,Smith,customer1850@email.com,45,Dallas,TX,Budget,2020-11-24,True
C01851,Jessica,Davis,customer1851@email.com,43,Los Angeles,CA,Regular,2022-07-30,True
C01852,Jessica,Sharma,customer1852@email.com,47,San Antonio,TX,Wholesale,2022-04-11,False
C01853,Susan,Taylor,customer1853@email.com,38,Denver,CO,Wholesale,2022-08-07,True
C01854,Linda,Miller,customer1854@email.com,63,Portland,OR,Regular,2021-02-25,True
C01855,Joseph,Sharma,customer1855@email.com,41,Charlotte,NC,Budget,2022-01-14,True
C01856,Sarah,Brown,customer1856@email.com,52,Denver,CO,Wholesale,2020-10-16,True
C01857,Mary,Miller,customer1857@email.com,31,Charlotte,NC,Budget,2022-04-24,True
C01858,Jessica,Garcia,customer1858@email.com,46,Denver,CO,Premium,2022-11-25,True
C01859,Neha,Garcia,customer1859@email.com,35,Denver,CO,Regular,2023-03-08,False
C01860,Robert,Sharma,customer1860@email.com,38,Nashville,TN,Wholesale,2021-02-09,True
C01861,David,Johnson,customer1861@email.com,61,Phoenix,AZ,Premium,2022-09-23,True
C01862,James,Johnson,customer1862@email.com,39,Chicago,IL,Premium,2020-02-13,True
C01863,Pooja,Jones,customer1863@email.com,31,Seattle,WA,Budget,2021-02-19,True
C01864,David,Patel,customer1864@email.com,48,Seattle,WA,Budget,2023-06-30,True
C01865,Patricia,Garcia,customer1865@email.com,27,San Jose,CA,Regular,2021-09-13,False
C01866,Anjali,Sharma,customer1866@email.com,28,Houston,TX,Wholesale,2022-12-26,True
C01867,Neha,Jones,customer1867@email.com,46,San Diego,CA,Premium,2020-08-20,True
